Currency,Date,Closing Price (USD),Volume,Volume in BTC
BTC,2017-05-16,1746.932976,959044992.0,548987.8576772598
BTC,2017-05-17,1777.02,1064729984.0,599166.0105119807
BTC,2017-05-18,1808.338604,894321024.0,494553.96352308366
BTC,2017-05-19,1891.698409,1157289984.0,611772.9858491413
BTC,2017-05-20,1961.337826,961336000.0,490142.99691582046
BTC,2017-05-21,2020.343605,1147859968.0,568150.8656048633
BTC,2017-05-22,2019.548831,1942220032.0,961709.864196891
BTC,2017-05-23,2100.894781,1378749952.0,656267.9694714326
BTC,2017-05-24,2266.627547,1725379968.0,761210.1821861428
BTC,2017-05-25,2422.603808,2406700032.0,993435.2550972297
BTC,2017-05-26,2301.487373,1763480064.0,766234.9507924066
BTC,2017-05-27,2271.714993,1700480000.0,748544.6040721711
BTC,2017-05-28,2052.191153,1147139968.0,558983.0003521119
BTC,2017-05-29,2198.401292,994625024.0,452431.0587059098
BTC,2017-05-30,2281.305859,1443970048.0,632957.6730377389
BTC,2017-05-31,2193.309809,1544829952.0,704337.3196349025
BTC,2017-06-01,2300.693462,1653180032.0,718557.2781881534
BTC,2017-06-02,2414.25708,1317030016.0,545521.8613255552
BTC,2017-06-03,2484.006687,1514950016.0,609881.6174402673
BTC,2017-06-04,2548.31,1355120000.0,531772.0371540354
BTC,2017-06-05,2530.080705,1369309952.0,541211.9658056521
BTC,2017-06-06,2693.520881,2089609984.0,775791.2696129568
BTC,2017-06-07,2870.144961,1517709952.0,528792.0898152852
BTC,2017-06-08,2691.069516,1281170048.0,476082.10801790375
BTC,2017-06-09,2806.286611,1348950016.0,480688.61203001335
BTC,2017-06-10,2816.734106,2018889984.0,716748.5137129234
BTC,2017-06-11,2908.0082,1752400000.0,602611.780805845
BTC,2017-06-12,2959.041062,2569530112.0,868365.8178988799
BTC,2017-06-13,2659.135508,1781200000.0,669841.756706744
BTC,2017-06-14,2706.703046,1696560000.0,626799.4571872958
BTC,2017-06-15,2459.969388,2026259968.0,823693.163778508
BTC,2017-06-16,2416.078485,1195190016.0,494681.7843129794
BTC,2017-06-17,2483.577188,1534509952.0,617862.7986335007
BTC,2017-06-18,2635.1301,1178659968.0,447287.2014933912
BTC,2017-06-19,2513.446875,1446840064.0,575639.8030095623
BTC,2017-06-20,2596.052308,1854189952.0,714234.4344473047
BTC,2017-06-21,2728.967855,1626579968.0,596042.186799595
BTC,2017-06-22,2648.513506,1097939968.0,414549.5069263204
BTC,2017-06-23,2680.432985,961318976.0,358643.1674955679
BTC,2017-06-24,2684.597114,982750016.0,366069.83255514293
BTC,2017-06-25,2564.729666,1161100032.0,452718.2912852071
BTC,2017-06-26,2503.428155,1663280000.0,664400.9322488426
BTC,2017-06-27,2410.526914,1489789952.0,618034.9795505332
BTC,2017-06-28,2566.330559,1183869952.0,461308.44206652336
BTC,2017-06-29,2552.601572,949979008.0,372161.0996484962
BTC,2017-06-30,2535.190677,860273024.0,339332.6710312764
BTC,2017-07-01,2455.658213,779913984.0,317598.7520865958
BTC,2017-07-02,2419.798898,803747008.0,332154.46484594606
BTC,2017-07-03,2511.699458,964112000.0,383848.4723676681
BTC,2017-07-04,2544.292337,985516032.0,387343.8667673038
BTC,2017-07-05,2603.508039,941566016.0,361652.8168515481
BTC,2017-07-06,2608.955005,761956992.0,292054.4779575453
BTC,2017-07-07,2602.133534,917411968.0,352561.4485240326
BTC,2017-07-08,2500.893281,733329984.0,293227.21987831994
BTC,2017-07-09,2554.539413,527856000.0,206634.5100466062
BTC,2017-07-10,2507.298326,1111200000.0,443186.19307369966
BTC,2017-07-11,2335.532958,1329760000.0,569360.4089144265
BTC,2017-07-12,2307.601035,1117410048.0,484230.17282968067
BTC,2017-07-13,2385.726953,835769984.0,350320.8877063812
BTC,2017-07-14,2339.221012,882502976.0,377263.6153116087
BTC,2017-07-15,2217.805548,993608000.0,448014.02940669353
BTC,2017-07-16,1969.521939,1182870016.0,600587.3773615273
BTC,2017-07-17,1914.617355,1201760000.0,627676.3327469159
BTC,2017-07-18,2224.856385,1512450048.0,679796.7087659907
BTC,2017-07-19,2307.524178,1245100032.0,539582.659142131
BTC,2017-07-20,2264.40314,2249260032.0,993312.5388617859
BTC,2017-07-21,2862.75197,1489449984.0,520286.0742420518
BTC,2017-07-22,2670.0,1177129984.0,440872.6531835206
BTC,2017-07-23,2828.260295,1072840000.0,379328.5935868926
BTC,2017-07-24,2756.969381,866473984.0,314284.94997855765
BTC,2017-07-25,2759.844521,1460089984.0,529047.912985675
BTC,2017-07-26,2563.464073,937404032.0,365678.6306753128
BTC,2017-07-27,2525.205131,789104000.0,312491.0488707541
BTC,2017-07-28,2665.119923,1380099968.0,517837.84890493273
BTC,2017-07-29,2786.07,803745984.0,288487.36176765116
BTC,2017-07-30,2697.856161,705942976.0,261668.12975615863
BTC,2017-07-31,2733.956756,860574976.0,314772.70959438686
BTC,2017-08-01,2858.51,1324669952.0,463412.7402038124
BTC,2017-08-02,2731.839924,1094950016.0,400810.45978593
BTC,2017-08-03,2699.873084,804796992.0,298086.97185411846
BTC,2017-08-04,2789.066054,1002120000.0,359303.07156504516
BTC,2017-08-05,2857.25032,1945699968.0,680969.3761798231
BTC,2017-08-06,3254.702667,1105030016.0,339517.96187224495
BTC,2017-08-07,3224.166207,1482279936.0,459740.5471162796
BTC,2017-08-08,3391.619862,1752760064.0,516791.42572493874
BTC,2017-08-09,3420.114672,1468960000.0,429506.066573197
BTC,2017-08-10,3342.699698,1515110016.0,453259.38698786456
BTC,2017-08-11,3422.961368,2021190016.0,590479.9378968626
BTC,2017-08-12,3650.410734,2219589888.0,608038.3961527109
BTC,2017-08-13,3872.849014,3159089920.0,815701.8021049039
BTC,2017-08-14,4056.539338,2463089920.0,607189.950539067
BTC,2017-08-15,4321.51,3258050048.0,753914.7307306937
BTC,2017-08-16,4155.6352,2272039936.0,546737.0995413649
BTC,2017-08-17,4372.099162,2553359872.0,584012.3422159471
BTC,2017-08-18,4276.693473,2941710080.0,687846.8374158364
BTC,2017-08-19,4102.570687,2975820032.0,725354.9686370095
BTC,2017-08-20,4157.41,2109769984.0,507472.1963915034
BTC,2017-08-21,4054.240996,2800890112.0,690854.3707104283
BTC,2017-08-22,3997.462706,3764239872.0,941657.2833437711
BTC,2017-08-23,4085.361888,2369819904.0,580075.8828638684
BTC,2017-08-24,4132.535892,2037750016.0,493099.1694336626
BTC,2017-08-25,4310.374258,1727970048.0,400886.31394197606
BTC,2017-08-26,4357.339336,1511609984.0,346911.23812901037
BTC,2017-08-27,4342.358114,1537459968.0,354061.0718040838
BTC,2017-08-28,4340.22,1959330048.0,451435.65257060697
BTC,2017-08-29,4383.997067,2486080000.0,567080.6713612247
BTC,2017-08-30,4585.478663,1937849984.0,422605.82295070204
BTC,2017-08-31,4575.292667,1944930048.0,425094.12830092956
BTC,2017-09-01,4739.469833,2599079936.0,548390.437661005
BTC,2017-09-02,4921.45768,2722139904.0,553116.5928871707
BTC,2017-09-03,4605.892466,1933190016.0,419721.0486937147
BTC,2017-09-04,4614.304072,2987330048.0,647406.4130553033
BTC,2017-09-05,4312.106335,2697969920.0,625673.3276963588
BTC,2017-09-06,4424.214533,2172100096.0,490957.2263728197
BTC,2017-09-07,4612.221235,1844620032.0,399941.79333854094
BTC,2017-09-08,4620.804685,2700890112.0,584506.4433836809
BTC,2017-09-09,4340.151487,1386230016.0,319396.6892980941
BTC,2017-09-10,4325.865032,1679090048.0,388151.2797045583
BTC,2017-09-11,4239.831706,1557330048.0,367309.40187935845
BTC,2017-09-12,4204.341804,1864530048.0,443477.275379012
BTC,2017-09-13,4163.544879,2219409920.0,533057.7631561541
BTC,2017-09-14,3855.562625,2716310016.0,704517.1561699117
BTC,2017-09-15,3247.122283,4148069888.0,1277460.3253215395
BTC,2017-09-16,3725.455917,1818400000.0,488101.33323609526
BTC,2017-09-17,3715.875255,1239149952.0,333474.58323113166
BTC,2017-09-18,3716.184135,1943209984.0,522904.65526138415
BTC,2017-09-19,4099.970117,1563980032.0,381461.3246850648
BTC,2017-09-20,3910.096313,1213830016.0,310434.8125554727
BTC,2017-09-21,3868.228452,1411480064.0,364890.5646382439
BTC,2017-09-22,3617.47,1194829952.0,330294.3637404042
BTC,2017-09-23,3615.256116,928113984.0,256721.50304717166
BTC,2017-09-24,3783.96151,768014976.0,202965.85310668236
BTC,2017-09-25,3668.429743,1374210048.0,374604.4341239548
BTC,2017-09-26,3919.834169,1043740032.0,266271.47654725186
BTC,2017-09-27,3884.867698,1686880000.0,434218.13331466506
BTC,2017-09-28,4199.330168,1712320000.0,407760.2692563515
BTC,2017-09-29,4186.14868,1367049984.0,326565.08129567915
BTC,2017-09-30,4159.147042,1207449984.0,290311.9249708893
BTC,2017-10-01,4327.557678,1208210048.0,279189.8197318492
BTC,2017-10-02,4381.058041,1431730048.0,326800.06395742705
BTC,2017-10-03,4389.745915,1288019968.0,293415.608315453
BTC,2017-10-04,4309.407278,1116770048.0,259147.01859377147
BTC,2017-10-05,4216.245182,1161769984.0,275546.1159990956
BTC,2017-10-06,4312.60725,1069939968.0,248095.8515292576
BTC,2017-10-07,4362.554735,906928000.0,207889.19683319458
BTC,2017-10-08,4421.879516,1313869952.0,297129.2969982405
BTC,2017-10-09,4598.489158,1968739968.0,428127.5654580982
BTC,2017-10-10,4760.627945,1597139968.0,335489.3485590376
BTC,2017-10-11,4746.937791,1222279936.0,257488.08807172335
BTC,2017-10-12,4814.909447,2791610112.0,579784.5510343614
BTC,2017-10-13,5438.454008,3615480064.0,664799.2349814131
BTC,2017-10-14,5634.969555,1669030016.0,296191.48776394763
BTC,2017-10-15,5800.263796,1976039936.0,340681.04581083433
BTC,2017-10-16,5688.761308,2008070016.0,352988.97374654975
BTC,2017-10-17,5752.18579,1821570048.0,316674.41117196594
BTC,2017-10-18,5594.588078,2399269888.0,428855.5036669851
BTC,2017-10-19,5577.009011,1780540032.0,319264.32761505176
BTC,2017-10-20,5699.300996,2354429952.0,413108.5467590559
BTC,2017-10-21,5987.37009,2207099904.0,368625.93606602994
BTC,2017-10-22,6013.46,2034630016.0,338345.9798518656
BTC,2017-10-23,5993.838767,2401840128.0,400718.1743399071
BTC,2017-10-24,5905.05879,2735699968.0,463280.7335691234
BTC,2017-10-25,5524.056553,1966989952.0,356077.08449902973
BTC,2017-10-26,5739.226825,1905040000.0,331933.2129724634
BTC,2017-10-27,5890.175173,1710130048.0,290336.025291586
BTC,2017-10-28,5764.27,1403920000.0,243555.55863968897
BTC,2017-10-29,5739.353301,2859040000.0,498146.71619916713
BTC,2017-10-30,6138.490766,1772150016.0,288694.74330980855
BTC,2017-10-31,6123.090964,2311379968.0,377485.81257235754
BTC,2017-11-01,6443.116986,2870320128.0,445486.26607848465
BTC,2017-11-02,6741.585617,4653770240.0,690307.9637918957
BTC,2017-11-03,7036.636955,3369860096.0,478902.0831329787
BTC,2017-11-04,7170.66,2483800064.0,346383.74487146235
BTC,2017-11-05,7402.852602,2380410112.0,321553.0877052575
BTC,2017-11-06,7383.211826,3111899904.0,421483.2213050473
BTC,2017-11-07,6961.565859,2326340096.0,334169.08539225813
BTC,2017-11-08,7127.153443,4602200064.0,645727.6528148968
BTC,2017-11-09,7465.937481,3226249984.0,432129.2526505152
BTC,2017-11-10,7154.705514,5208249856.0,727947.480970214
BTC,2017-11-11,6578.086604,4908680192.0,746217.0213774826
BTC,2017-11-12,6351.07,8957349888.0,1410368.6289081997
BTC,2017-11-13,5880.196368,6263249920.0,1065142.9863949062
BTC,2017-11-14,6536.501331,3197110016.0,489116.4025068566
BTC,2017-11-15,6605.953276,4200880128.0,635923.3788804049
BTC,2017-11-16,7294.0,5123809792.0,702469.1242116808
BTC,2017-11-17,7839.71199,4651670016.0,593347.054322081
BTC,2017-11-18,7680.417343,3667190016.0,477472.7533969634
BTC,2017-11-19,7777.204129,3149319936.0,404942.4296652662
BTC,2017-11-20,8035.057864,3488450048.0,434153.6933578951
BTC,2017-11-21,8242.038537,4277609984.0,518999.027339782
BTC,2017-11-22,8098.425986,3633530112.0,448671.15144120547
BTC,2017-11-23,8242.051059,4225179904.0,512636.9484676108
BTC,2017-11-24,8029.540766,5058610176.0,629999.9369104642
BTC,2017-11-25,8214.487304,4342060032.0,528585.6403826515
BTC,2017-11-26,8793.791479,5475579904.0,622664.2873072383
BTC,2017-11-27,9329.889895,5653320192.0,605936.4317932286
BTC,2017-11-28,9763.641133,6348819968.0,650251.2619540787
BTC,2017-11-29,9944.485737,11568799744.0,1163338.16045977
BTC,2017-11-30,9844.372532,8310689792.0,844207.1615011898
BTC,2017-12-01,9923.515477,6783119872.0,683540.0103644136
BTC,2017-12-02,10858.83848,5138500096.0,473208.9997898191
BTC,2017-12-03,10925.12503,6608309760.0,604872.6894981815
BTC,2017-12-04,11269.58527,6132409856.0,544155.7705166554
BTC,2017-12-05,11621.23437,6895260160.0,593332.8543652802
BTC,2017-12-06,11680.59929,12656300032.0,1083531.7364953456
BTC,2017-12-07,13624.27868,17950699520.0,1317552.2860047664
BTC,2017-12-08,16736.81069,21135998976.0,1262845.0764893012
BTC,2017-12-09,16324.79806,13911300096.0,852157.5608390712
BTC,2017-12-10,15221.7508,13433299968.0,882506.8906002587
BTC,2017-12-11,15326.0,12153900032.0,793024.9270520684
BTC,2017-12-12,16821.90468,14603799552.0,868141.8560980695
BTC,2017-12-13,17604.68964,12976900096.0,737127.4564542678
BTC,2017-12-14,16601.09159,13777399808.0,829909.2703216632
BTC,2017-12-15,16646.359,14309999616.0,859647.4229589786
BTC,2017-12-16,17722.89856,12740599808.0,718877.883596034
BTC,2017-12-17,19363.19412,13314599936.0,687624.151959904
BTC,2017-12-18,18995.48988,14839499776.0,781211.7439321338
BTC,2017-12-19,18942.06626,16894499840.0,891903.7452464281
BTC,2017-12-20,17685.87911,22149699584.0,1252394.605110472
BTC,2017-12-21,16478.76175,16516599808.0,1002296.1711913821
BTC,2017-12-22,15656.07011,22197999616.0,1417852.5939163668
BTC,2017-12-23,14090.88809,13086000128.0,928685.2641521476
BTC,2017-12-24,14619.0,11572299776.0,791593.1169026609
BTC,2017-12-25,14146.11359,10664699904.0,753896.1027104264
BTC,2017-12-26,13916.75108,13454300160.0,966770.1953321134
BTC,2017-12-27,15777.09583,12487600128.0,791501.8240717626
BTC,2017-12-28,15379.32951,12336499712.0,802148.0848029506
BTC,2017-12-29,14446.49232,13025500160.0,901637.5651248746
BTC,2017-12-30,14544.52457,14452599808.0,993679.7685233654
BTC,2017-12-31,12650.0165,12136299520.0,959390.0150248816
BTC,2018-01-01,13880.0,10291200000.0,741440.9221902017
BTC,2018-01-02,13406.56,16846600192.0,1256593.8012435704
BTC,2018-01-03,14762.1514,16871900160.0,1142916.0765821708
BTC,2018-01-04,15143.01,21783199744.0,1438498.6699473883
BTC,2018-01-05,15144.70514,23840899072.0,1574206.8829740188
BTC,2018-01-06,16951.83558,18314600448.0,1080390.4014741513
BTC,2018-01-07,17130.47505,15866000384.0,926185.6625511386
BTC,2018-01-08,16171.29597,18413899776.0,1138678.050921852
BTC,2018-01-09,14993.74,16659999744.0,1111130.3613374648
BTC,2018-01-10,14415.65152,18500800512.0,1283382.890210154
BTC,2018-01-11,14883.32574,16534099968.0,1110914.3384239334
BTC,2018-01-12,13311.83,12065699840.0,906389.2672908233
BTC,2018-01-13,13814.46662,12763599872.0,923929.9802948165
BTC,2018-01-14,14197.95539,11084099584.0,780682.8011170417
BTC,2018-01-15,13650.77377,12750799872.0,934071.5835480439
BTC,2018-01-16,13576.82903,18853799936.0,1388674.7704003458
BTC,2018-01-17,11391.31216,18830600192.0,1653066.8221105093
BTC,2018-01-18,11176.87,15020399616.0,1343882.4658424049
BTC,2018-01-19,11296.60886,10740400128.0,950763.2123150274
BTC,2018-01-20,11545.51399,11801700352.0,1022189.2556902961
BTC,2018-01-21,12770.02794,9935179776.0,778007.6772486686
BTC,2018-01-22,11511.24655,10537400320.0,915400.4541758338
BTC,2018-01-23,10777.42866,9660609536.0,896374.2503678052
BTC,2018-01-24,10845.48186,9940989952.0,916601.9620266093
BTC,2018-01-25,11392.93442,8873169920.0,778830.9484537523
BTC,2018-01-26,11146.75704,9746199552.0,874352.91870325
BTC,2018-01-27,11098.89283,7583269888.0,683245.6177523069
BTC,2018-01-28,11428.12746,8350360064.0,730684.8906986202
BTC,2018-01-29,11687.91457,7107359744.0,608094.7718631382
BTC,2018-01-30,11156.43005,8637859840.0,774249.4508805708
BTC,2018-01-31,9983.900768,8041160192.0,805412.6717458176
BTC,2018-02-01,10102.08287,9959400448.0,985875.9402554772
BTC,2018-02-02,9010.210912,12726899712.0,1412497.4250103324
BTC,2018-02-03,8810.23804,7263790080.0,824471.4895353724
BTC,2018-02-04,9225.86,7073549824.0,766708.992332422
BTC,2018-02-05,8191.321445,9285289984.0,1133552.143734728
BTC,2018-02-06,6901.380797,13999800320.0,2028550.6236789096
BTC,2018-02-07,7702.859319,9169280000.0,1190373.5509465819
BTC,2018-02-08,7574.66,9346750464.0,1233949.8359002252
BTC,2018-02-09,8247.357331,6784820224.0,822665.9706494535
BTC,2018-02-10,8697.090747,7780960256.0,894662.4201528525
BTC,2018-02-11,8547.49,6122189824.0,716255.8627152533
BTC,2018-02-12,8075.85073,6256439808.0,774709.6890682623
BTC,2018-02-13,8877.655367,5696719872.0,641691.9373977768
BTC,2018-02-14,8517.970231,7909819904.0,928603.8445184138
BTC,2018-02-15,9490.720299,9062540288.0,954884.3504486044
BTC,2018-02-16,10031.23,7296159744.0,727344.4775964663
BTC,2018-02-17,10183.7871,8660880384.0,850457.7225499932
BTC,2018-02-18,11107.00013,8744009728.0,787252.1496045035
BTC,2018-02-19,10380.3137,7652089856.0,737173.2759868326
BTC,2018-02-20,11145.48402,9926540288.0,890633.3964668858
BTC,2018-02-21,11231.89412,9405339648.0,837377.8765642423
BTC,2018-02-22,10454.57009,8040079872.0,769049.3059767702
BTC,2018-02-23,9830.052879,7739500032.0,787330.4576554149
BTC,2018-02-24,10158.12175,6917929984.0,681024.519518089
BTC,2018-02-25,9689.099311,5706939904.0,589006.2348231823
BTC,2018-02-26,9587.23521,7287690240.0,760145.1388611544
BTC,2018-02-27,10299.83524,6966179840.0,676338.9586026038
BTC,2018-02-28,10552.23522,6936189952.0,657319.4974704137
BTC,2018-03-01,10308.76456,7317279744.0,709811.510526922
BTC,2018-03-02,10899.42593,7620590080.0,699173.5279401087
BTC,2018-03-03,11022.34734,6690570240.0,607000.4903329421
BTC,2018-03-04,11436.24979,6084149760.0,532005.6724644172
BTC,2018-03-05,11469.61213,6468539904.0,563971.9835931365
BTC,2018-03-06,11417.39,6832169984.0,598400.3335263139
BTC,2018-03-07,10710.95423,8797910016.0,821393.6711033823
BTC,2018-03-08,9903.169715,7186089984.0,725635.3461372544
BTC,2018-03-09,9293.521291,8704190464.0,936586.9180747757
BTC,2018-03-10,9252.754183,5386319872.0,582131.5216496551
BTC,2018-03-11,8791.47,6296370176.0,716190.827700032
BTC,2018-03-12,9532.172092,6457399808.0,677432.1472248132
BTC,2018-03-13,9112.436276,5991139840.0,657468.5033221295
BTC,2018-03-14,9149.626682,6438230016.0,703660.4049284204
BTC,2018-03-15,8205.017694,6834429952.0,832957.3691227679
BTC,2018-03-16,8261.847228,5289379840.0,640217.580164628
BTC,2018-03-17,8275.0,4426149888.0,534882.161691843
BTC,2018-03-18,7879.191714,6639190016.0,842623.2356046465
BTC,2018-03-19,8197.220466,6729110016.0,820901.4316390108
BTC,2018-03-20,8595.824695,6361789952.0,740102.3377897076
BTC,2018-03-21,8902.256878,6043129856.0,678831.2153667781
BTC,2018-03-22,8899.509257,5530390016.0,621426.4018715431
BTC,2018-03-23,8711.271042,5954120192.0,683496.1469219775
BTC,2018-03-24,8915.789665,5664600064.0,635344.7397079213
BTC,2018-03-25,8531.34,4569880064.0,535657.9463484049
BTC,2018-03-26,8447.770939,5921039872.0,700899.6710203058
BTC,2018-03-27,8142.19,5378250240.0,660540.9895863398
BTC,2018-03-28,7793.051625,4935289856.0,633293.6176333876
BTC,2018-03-29,7933.813283,6361229824.0,801787.1856942212
BTC,2018-03-30,7079.99,6289509888.0,888350.1089690805
BTC,2018-03-31,6848.139463,4553269760.0,664891.5058755719
BTC,2018-04-01,6927.728197,4532100096.0,654197.1577295124
BTC,2018-04-02,6815.697789,4333440000.0,635802.8384113262
BTC,2018-04-03,7046.429366,5499700224.0,780494.6219338857
BTC,2018-04-04,7423.769307,4936000000.0,664891.3504553221
BTC,2018-04-05,6793.774277,5639320064.0,830071.7442278955
BTC,2018-04-06,6779.343198,3766810112.0,555630.5385322963
BTC,2018-04-07,6619.19,3976610048.0,600769.8899714316
BTC,2018-04-08,6894.930827,3652499968.0,529736.9994920183
BTC,2018-04-09,7022.677389,4894060032.0,696893.7573105424
BTC,2018-04-10,6775.957991,4272750080.0,630575.0545790242
BTC,2018-04-11,6826.017224,4641889792.0,680029.0183387325
BTC,2018-04-12,6941.683907,8906250240.0,1283010.0533703256
BTC,2018-04-13,7917.796086,7764460032.0,980633.9981057198
BTC,2018-04-14,7881.307407,5191430144.0,658701.6437639634
BTC,2018-04-15,8001.43687,5244480000.0,655442.276831961
BTC,2018-04-16,8355.123692,5631309824.0,673994.7882988206
BTC,2018-04-17,8049.75,6900879872.0,857278.7815770676
BTC,2018-04-18,7892.1,6529909760.0,827398.2539501527
BTC,2018-04-19,8161.446136,7063209984.0,865436.0840347033
BTC,2018-04-20,8273.164653,8438110208.0,1019937.4195870969
BTC,2018-04-21,8865.467145,7548550144.0,851455.4304402648
BTC,2018-04-22,8917.926372,6629899776.0,743435.1327250451
BTC,2018-04-23,8794.840383,6925190144.0,787415.1027670788
BTC,2018-04-24,8934.736707,10678800384.0,1195200.343803483
BTC,2018-04-25,9649.005549,11083100160.0,1148626.1567285166
BTC,2018-04-26,8864.452339,8970559488.0,1011969.9610243457
BTC,2018-04-27,9280.0,7566289920.0,815332.9655172414
BTC,2018-04-28,8921.54644,7805479936.0,874902.1247038422
BTC,2018-04-29,9346.45447,8853000192.0,947204.1211366431
BTC,2018-04-30,9389.69,8673920000.0,923770.646315267
BTC,2018-05-01,9241.367911,7713019904.0,834618.8549445362
BTC,2018-05-02,9070.332144,7558159872.0,833283.6936957928
BTC,2018-05-03,9220.130009,10207299584.0,1107066.7738997606
BTC,2018-05-04,9730.56991,8217829888.0,844537.3666710545
BTC,2018-05-05,9691.780288,7651939840.0,789528.818505548
BTC,2018-05-06,9804.297867,7222280192.0,736644.3053825672
BTC,2018-05-07,9600.0,7394019840.0,770210.4
BTC,2018-05-08,9361.614965,7415869952.0,792157.1202966047
BTC,2018-05-09,9178.292435,7226890240.0,787389.4072541611
BTC,2018-05-10,9304.027178,6906699776.0,742334.4368910871
BTC,2018-05-11,9012.613281,8488520192.0,941848.9318625409
BTC,2018-05-12,8399.74,6821380096.0,812094.1952965211
BTC,2018-05-13,8466.944483,5866379776.0,692856.7664260189
BTC,2018-05-14,8688.888029,7364149760.0,847536.5012670715
BTC,2018-05-15,8674.606343,6705710080.0,773027.5951266877
BTC,2018-05-16,8474.775165,6760220160.0,797687.2575828389
BTC,2018-05-17,8342.784851,5862530048.0,702706.6084890459
BTC,2018-05-18,8062.433181,5764190208.0,714944.2455639745
BTC,2018-05-19,8242.034292,4712399872.0,571752.0341518132
BTC,2018-05-20,8241.15,5191059968.0,629895.09570873
BTC,2018-05-21,8519.419816,5154990080.0,605086.9884729249
BTC,2018-05-22,8397.837734,5137010176.0,611706.2913947463
BTC,2018-05-23,7985.357822,6491120128.0,812877.8036867288
BTC,2018-05-24,7502.969691,6049220096.0,806243.4402815449
BTC,2018-05-25,7584.462499,4867829760.0,641816.0496728431
BTC,2018-05-26,7463.81641,4051539968.0,542824.1727076457
BTC,2018-05-27,7335.99,4056519936.0,552961.4865887222
BTC,2018-05-28,7346.64,5040600064.0,686109.5771672492
BTC,2018-05-29,7108.637964,5662660096.0,796588.6186182487
BTC,2018-05-30,7460.0,4922540032.0,659857.9131367293
BTC,2018-05-31,7378.288276,5127130112.0,694894.2519198473
BTC,2018-06-01,7487.363738,4921460224.0,657302.1421441727
BTC,2018-06-02,7516.065054,4939299840.0,657165.6584280544
BTC,2018-06-03,7637.827337,4851760128.0,635227.7832331418
BTC,2018-06-04,7707.476544,4993169920.0,647834.5917104357
BTC,2018-06-05,7490.74,4961739776.0,662383.1258326948
BTC,2018-06-06,7613.824074,4692259840.0,616281.6206935123
BTC,2018-06-07,7655.21824,4485799936.0,585979.3666705445
BTC,2018-06-08,7686.557641,4227579904.0,549996.5135823796
BTC,2018-06-09,7618.11,3845220096.0,504747.2530588296
BTC,2018-06-10,7495.885219,5804839936.0,774403.524921424
BTC,2018-06-11,6765.096481,4745269760.0,701434.1588959225
BTC,2018-06-12,6880.15,4654380032.0,676493.9764394672
BTC,2018-06-13,6553.106353,5052349952.0,770985.4960139695
BTC,2018-06-14,6303.972508,5138710016.0,815154.2554284249
BTC,2018-06-15,6640.780498,3955389952.0,595621.2456037723
BTC,2018-06-16,6391.056146,3194170112.0,499787.5216601172
BTC,2018-06-17,6488.11,3104019968.0,478416.6680281315
BTC,2018-06-18,6448.545828,4039200000.0,626373.7760010224
BTC,2018-06-19,6709.964404,4057029888.0,604627.6319411604
BTC,2018-06-20,6741.171615,3888640000.0,576849.281117137
BTC,2018-06-21,6757.527055,3529129984.0,522251.6987762175
BTC,2018-06-22,6719.01,5079810048.0,756035.4945148169
BTC,2018-06-23,6059.662975,3431360000.0,566262.515614575
BTC,2018-06-24,6177.21,4566909952.0,739315.9617367712
BTC,2018-06-25,6150.979112,5500810240.0,894298.312486287
BTC,2018-06-26,6246.482688,3279759872.0,525057.0658429399
BTC,2018-06-27,6074.94,3296219904.0,542592.9974617034
BTC,2018-06-28,6133.816145,3467800064.0,565357.6797907104
BTC,2018-06-29,5853.423402,3966230016.0,677591.5124548853
BTC,2018-06-30,6202.50605,4543860224.0,732584.5694257726
BTC,2018-07-01,6385.71,4788259840.0,749839.851794084
BTC,2018-07-02,6348.52,4396930048.0,692591.3516851171
BTC,2018-07-03,6610.99,4672309760.0,706748.8772483396
BTC,2018-07-04,6502.566954,4176689920.0,642314.0199165107
BTC,2018-07-05,6584.71802,4999240192.0,759218.5689372921
BTC,2018-07-06,6532.95,4313959936.0,660338.7345686099
BTC,2018-07-07,6599.399296,3961080064.0,600218.2753816508
BTC,2018-07-08,6755.123658,3386210048.0,501280.245845649
BTC,2018-07-09,6703.506864,3718129920.0,554654.4510855296
BTC,2018-07-10,6659.95,4052430080.0,608477.5531347833
BTC,2018-07-11,6303.642911,3644859904.0,578214.8442513513
BTC,2018-07-12,6380.517065,3770170112.0,590887.8659193744
BTC,2018-07-13,6244.248233,3805400064.0,609424.8534017241
BTC,2018-07-14,6216.371825,2923670016.0,470317.75098169904
BTC,2018-07-15,6246.191146,3285459968.0,525994.1444641791
BTC,2018-07-16,6349.3,4725799936.0,744302.5114579559
BTC,2018-07-17,6728.264562,5961950208.0,886105.1989055242
BTC,2018-07-18,7314.775934,6103410176.0,834394.6870102446
BTC,2018-07-19,7376.209545,5111629824.0,692988.6946426221
BTC,2018-07-20,7470.868106,4936869888.0,660816.0949910363
BTC,2018-07-21,7332.107938,3726609920.0,508259.00975709286
BTC,2018-07-22,7408.248919,3695460096.0,498830.4437938393
BTC,2018-07-23,7398.299716,5132480000.0,693737.7771949675
BTC,2018-07-24,7717.666749,7277689856.0,942990.9443735688
BTC,2018-07-25,8403.83,5845400064.0,695563.8160219805
BTC,2018-07-26,8159.365684,4899089920.0,600425.3406127887
BTC,2018-07-27,7930.914507,5195879936.0,655142.598172506
BTC,2018-07-28,8181.26,3988750080.0,487547.1602173748
